adjudication_row,component,requirement,root_box_id,record_id,freeze_route_kind,freeze_route_status,min_surplus,numeric_clearance_ok,route_status_ok,strict_numeric_required,adjudication_status,adjudication_pass,failure_reason,proof_boundary
353,DIRECTED,directed_event_aware_interval_replay_required,D060-00010778,A062-D060-00010778.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
354,DIRECTED,directed_event_aware_interval_replay_required,D060-00011714,A062-D060-00011714.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
355,DIRECTED,directed_event_aware_interval_replay_required,D060-00011714,A062-D060-00011714.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
356,DIRECTED,directed_event_aware_interval_replay_required,D060-00006912,A062-D060-00006912.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
357,DIRECTED,directed_event_aware_interval_replay_required,D060-00006912,A062-D060-00006912.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
358,DIRECTED,directed_event_aware_interval_replay_required,D060-00006529,A062-D060-00006529.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
359,DIRECTED,directed_event_aware_interval_replay_required,D060-00006529,A062-D060-00006529.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
360,DIRECTED,directed_event_aware_interval_replay_required,D060-00012375,A062-D060-00012375.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
361,DIRECTED,directed_event_aware_interval_replay_required,D060-00012375,A062-D060-00012375.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
362,DIRECTED,directed_event_aware_interval_replay_required,D060-00002954,A062-D060-00002954.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
363,DIRECTED,directed_event_aware_interval_replay_required,D060-00002954,A062-D060-00002954.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
364,DIRECTED,directed_event_aware_interval_replay_required,D060-00011268,A062-D060-00011268.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
365,DIRECTED,directed_event_aware_interval_replay_required,D060-00011268,A062-D060-00011268.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
366,DIRECTED,directed_event_aware_interval_replay_required,D060-00010941,A062-D060-00010941.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
367,DIRECTED,directed_event_aware_interval_replay_required,D060-00010941,A062-D060-00010941.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
368,DIRECTED,directed_event_aware_interval_replay_required,D060-00005108,A062-D060-00005108.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
369,DIRECTED,directed_event_aware_interval_replay_required,D060-00005108,A062-D060-00005108.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
370,DIRECTED,directed_event_aware_interval_replay_required,D060-00009657,A062-D060-00009657.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
371,DIRECTED,directed_event_aware_interval_replay_required,D060-00009657,A062-D060-00009657.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
372,DIRECTED,directed_event_aware_interval_replay_required,D060-00008528,A062-D060-00008528.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
373,DIRECTED,directed_event_aware_interval_replay_required,D060-00008528,A062-D060-00008528.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
374,DIRECTED,directed_event_aware_interval_replay_required,D060-00007560,A062-D060-00007560.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
375,DIRECTED,directed_event_aware_interval_replay_required,D060-00007560,A062-D060-00007560.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
376,DIRECTED,directed_event_aware_interval_replay_required,D060-00016604,A062-D060-00016604.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
377,DIRECTED,directed_event_aware_interval_replay_required,D060-00016604,A062-D060-00016604.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
378,DIRECTED,directed_event_aware_interval_replay_required,D060-00011370,A062-D060-00011370.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
379,DIRECTED,directed_event_aware_interval_replay_required,D060-00011370,A062-D060-00011370.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
380,DIRECTED,directed_event_aware_interval_replay_required,D060-00000591,A062-D060-00000591.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
381,DIRECTED,directed_event_aware_interval_replay_required,D060-00000591,A062-D060-00000591.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
382,DIRECTED,directed_event_aware_interval_replay_required,D060-00013117,A062-D060-00013117.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
383,DIRECTED,directed_event_aware_interval_replay_required,D060-00013117,A062-D060-00013117.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
384,DIRECTED,directed_event_aware_interval_replay_required,D060-00000200,A062-D060-00000200.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
385,DIRECTED,directed_event_aware_interval_replay_required,D060-00000200,A062-D060-00000200.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
386,DIRECTED,directed_event_aware_interval_replay_required,D060-00016387,A062-D060-00016387.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
387,DIRECTED,directed_event_aware_interval_replay_required,D060-00016387,A062-D060-00016387.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
388,DIRECTED,directed_event_aware_interval_replay_required,D060-00013137,A062-D060-00013137.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
389,DIRECTED,directed_event_aware_interval_replay_required,D060-00013137,A062-D060-00013137.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
390,DIRECTED,directed_event_aware_interval_replay_required,D060-00012836,A062-D060-00012836.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
391,DIRECTED,directed_event_aware_interval_replay_required,D060-00012836,A062-D060-00012836.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
392,DIRECTED,directed_event_aware_interval_replay_required,D060-00004032,A062-D060-00004032.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
393,DIRECTED,directed_event_aware_interval_replay_required,D060-00004032,A062-D060-00004032.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
394,DIRECTED,directed_event_aware_interval_replay_required,D060-00014116,A062-D060-00014116.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
395,DIRECTED,directed_event_aware_interval_replay_required,D060-00014116,A062-D060-00014116.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
396,DIRECTED,directed_event_aware_interval_replay_required,D060-00008197,A062-D060-00008197.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
397,DIRECTED,directed_event_aware_interval_replay_required,D060-00008197,A062-D060-00008197.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
398,DIRECTED,directed_event_aware_interval_replay_required,D060-00002441,A062-D060-00002441.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
399,DIRECTED,directed_event_aware_interval_replay_required,D060-00002441,A062-D060-00002441.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
400,DIRECTED,directed_event_aware_interval_replay_required,D060-00010678,A062-D060-00010678.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
401,DIRECTED,directed_event_aware_interval_replay_required,D060-00010678,A062-D060-00010678.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
402,DIRECTED,directed_event_aware_interval_replay_required,D060-00016754,A062-D060-00016754.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
403,DIRECTED,directed_event_aware_interval_replay_required,D060-00016754,A062-D060-00016754.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
404,DIRECTED,directed_event_aware_interval_replay_required,D060-00013522,A062-D060-00013522.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
405,DIRECTED,directed_event_aware_interval_replay_required,D060-00013522,A062-D060-00013522.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
406,DIRECTED,directed_event_aware_interval_replay_required,D060-00002362,A062-D060-00002362.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
407,DIRECTED,directed_event_aware_interval_replay_required,D060-00002362,A062-D060-00002362.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
408,DIRECTED,directed_event_aware_interval_replay_required,D060-00006467,A062-D060-00006467.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
409,DIRECTED,directed_event_aware_interval_replay_required,D060-00006467,A062-D060-00006467.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
410,DIRECTED,directed_event_aware_interval_replay_required,D060-00012614,A062-D060-00012614.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
411,DIRECTED,directed_event_aware_interval_replay_required,D060-00012614,A062-D060-00012614.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
412,DIRECTED,directed_event_aware_interval_replay_required,D060-00001680,A062-D060-00001680.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
413,DIRECTED,directed_event_aware_interval_replay_required,D060-00001680,A062-D060-00001680.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
414,DIRECTED,directed_event_aware_interval_replay_required,D060-00006650,A062-D060-00006650.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
415,DIRECTED,directed_event_aware_interval_replay_required,D060-00006650,A062-D060-00006650.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
416,DIRECTED,directed_event_aware_interval_replay_required,D060-00006845,A062-D060-00006845.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
417,DIRECTED,directed_event_aware_interval_replay_required,D060-00006845,A062-D060-00006845.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
418,DIRECTED,directed_event_aware_interval_replay_required,D060-00011584,A062-D060-00011584.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
419,DIRECTED,directed_event_aware_interval_replay_required,D060-00011584,A062-D060-00011584.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
420,DIRECTED,directed_event_aware_interval_replay_required,D060-00002297,A062-D060-00002297.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
421,DIRECTED,directed_event_aware_interval_replay_required,D060-00002297,A062-D060-00002297.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
422,DIRECTED,directed_event_aware_interval_replay_required,D060-00007860,A062-D060-00007860.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
423,DIRECTED,directed_event_aware_interval_replay_required,D060-00007860,A062-D060-00007860.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
424,DIRECTED,directed_event_aware_interval_replay_required,D060-00008529,A062-D060-00008529.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
425,DIRECTED,directed_event_aware_interval_replay_required,D060-00008529,A062-D060-00008529.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
426,DIRECTED,directed_event_aware_interval_replay_required,D060-00008524,A062-D060-00008524.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
427,DIRECTED,directed_event_aware_interval_replay_required,D060-00008524,A062-D060-00008524.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
428,DIRECTED,directed_event_aware_interval_replay_required,D060-00000819,A062-D060-00000819.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
429,DIRECTED,directed_event_aware_interval_replay_required,D060-00000819,A062-D060-00000819.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
430,DIRECTED,directed_event_aware_interval_replay_required,D060-00000687,A062-D060-00000687.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
431,DIRECTED,directed_event_aware_interval_replay_required,D060-00000687,A062-D060-00000687.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
432,DIRECTED,directed_event_aware_interval_replay_required,D060-00008821,A062-D060-00008821.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
433,DIRECTED,directed_event_aware_interval_replay_required,D060-00008821,A062-D060-00008821.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
434,DIRECTED,directed_event_aware_interval_replay_required,D060-00001475,A062-D060-00001475.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
435,DIRECTED,directed_event_aware_interval_replay_required,D060-00001475,A062-D060-00001475.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
436,DIRECTED,directed_event_aware_interval_replay_required,D060-00010122,A062-D060-00010122.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
437,DIRECTED,directed_event_aware_interval_replay_required,D060-00010122,A062-D060-00010122.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
438,DIRECTED,directed_event_aware_interval_replay_required,D060-00009687,A062-D060-00009687.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
439,DIRECTED,directed_event_aware_interval_replay_required,D060-00009687,A062-D060-00009687.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
440,DIRECTED,directed_event_aware_interval_replay_required,D060-00008266,A062-D060-00008266.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
441,DIRECTED,directed_event_aware_interval_replay_required,D060-00008266,A062-D060-00008266.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
442,DIRECTED,directed_event_aware_interval_replay_required,D060-00007519,A062-D060-00007519.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
443,DIRECTED,directed_event_aware_interval_replay_required,D060-00007519,A062-D060-00007519.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
444,DIRECTED,directed_event_aware_interval_replay_required,D060-00014890,A062-D060-00014890.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
445,DIRECTED,directed_event_aware_interval_replay_required,D060-00014890,A062-D060-00014890.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
446,DIRECTED,directed_event_aware_interval_replay_required,D060-00013405,A062-D060-00013405.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
447,DIRECTED,directed_event_aware_interval_replay_required,D060-00013405,A062-D060-00013405.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
448,DIRECTED,directed_event_aware_interval_replay_required,D060-00013919,A062-D060-00013919.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
449,DIRECTED,directed_event_aware_interval_replay_required,D060-00013919,A062-D060-00013919.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
450,DIRECTED,directed_event_aware_interval_replay_required,D060-00012938,A062-D060-00012938.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
451,DIRECTED,directed_event_aware_interval_replay_required,D060-00012938,A062-D060-00012938.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
